;waerme_ges_W_1;waerme_ges_W_2;waerme_ges_W_3;waerme_ges_W_4;waerme_ges_W_5;waerme_ges_W_6;waerme_ges_W_7;waerme_ges_W_8;waerme_ges_W_9;strombedarf_hast_ges_W_1;strombedarf_hast_ges_W_2;strombedarf_hast_ges_W_3;strombedarf_hast_ges_W_4;strombedarf_hast_ges_W_5;strombedarf_hast_ges_W_6;strombedarf_hast_ges_W_7;strombedarf_hast_ges_W_8;strombedarf_hast_ges_W_9
2021-06-13T19:00:00;3999.00203270312;3734.5187188846435;50764.49855463258;19254.454231533535;3734.5187188846435;8183.888073994417;48136.13557883387;7469.037437769287;38073.37391597443;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-06-13T20:00:00;5690.688532953988;3971.8270698090505;72239.26055639824;27399.611454963648;3971.8270698090505;8703.929645393895;68499.02863740914;7943.654139618101;54179.44541729868;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-06-13T21:00:00;5824.106589468221;4109.666826730444;73932.90829193102;28041.994690032174;4109.666826730444;9005.994041827875;70104.98672508047;8219.333653460888;55449.68121894826;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-06-13T22:00:00;4680.5232479176575;3394.118745698836;59415.927701650035;22535.85267515909;3394.118745698836;7437.929761653876;56339.63168789777;6788.237491397672;44561.945776237524;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-06-13T23:00:00;5709.203691817187;2408.3256932120225;72474.29738500279;27488.75851615683;2408.3256932120225;5277.646037575269;68721.8962903921;4816.651386424045;54355.72303875209;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-06-14T00:00:00;8459.04416298756;1851.3054950998696;106355.87436634637;40728.73115512528;1851.3054950998696;4040.354022074566;101821.82788781324;3702.6109901997393;79766.90577475978;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-06-14T01:00:00;8452.338618664937;1750.5998471343282;106271.56531017012;40696.445200979324;1750.5998471343282;3820.57048506235;101741.11300244836;3501.1996942686565;79703.67398262757;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-06-14T02:00:00;8369.189869064425;1686.6517606762095;105226.13301358455;40296.099369569456;1686.6517606762095;3681.007939059593;100740.24842392368;3373.303521352419;78919.59976018842;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-06-14T03:00:00;8086.55117586591;1861.5439026430333;101672.50629575537;38935.246402317345;1861.5439026430333;4062.698681670808;97338.1160057934;3723.0878052860667;76254.37972181651;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-06-14T04:00:00;7780.44307753822;2870.4466525111493;97823.7978813093;37461.39259555439;2870.4466525111493;6264.5634166381915;93653.48148888603;5740.893305022299;73367.84841098198;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-06-14T05:00:00;7373.416537155072;4430.3771394973855;92706.23817141062;35501.63517889478;4430.3771394973855;9669.010404957411;88754.087947237;8860.754278994771;69529.67862855794;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-06-14T06:00:00;5609.8583803055035;5158.814659781468;70532.95639705539;27010.429238507975;5158.814659781468;11258.777989345772;67526.07309626999;10317.629319562937;52899.71729779154;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-06-14T07:00:00;9102.776417959263;4951.361024972453;114449.5437592669;43828.18275313719;4951.361024972453;10806.02390310061;109570.45688284303;9902.722049944907;85837.15781945016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-06-14T08:00:00;9513.826284935987;4310.537418418391;119617.68890287138;45807.31174228438;4310.537418418391;9407.467995912875;114518.279355711;8621.074836836782;89713.26667715354;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-06-14T09:00:00;8740.00647010542;4382.374113967144;109888.4238201315;42081.5126338409;4382.374113967144;9564.24691898159;105203.7815846023;8764.748227934288;82416.31786509864;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-06-14T10:00:00;8305.82247521565;4016.6447691056196;104429.41243271895;39990.997102890164;4016.6447691056196;8766.066373732227;99977.49275722547;8033.289538211239;78322.05932453922;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-06-14T11:00:00;7111.900308572814;3810.7017190160873;89418.18498053661;34242.48296720244;3810.7017190160873;8316.609040542244;85606.20741800613;7621.403438032175;67063.63873540246;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-06-14T12:00:00;6348.138810226176;3788.2107909704496;79815.38348206112;30565.112789977888;3788.2107909704496;8267.524050609516;76412.78197494475;7576.421581940899;59861.53761154586;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-06-14T13:00:00;5508.604661033912;3426.5096720275474;69259.88964879393;26522.911330904015;3426.5096720275474;7478.134846840641;66307.27832726006;6853.019344055095;51944.91723659544;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-06-14T14:00:00;6462.803618143013;3396.969348624322;81257.06834267509;31117.202605873757;3396.969348624322;7413.665009317059;77793.00651468444;6793.938697248644;60942.80125700632;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-06-14T15:00:00;4815.251378074806;3186.3267016297305;60542.33324016912;23184.54367221202;3186.3267016297305;6953.951111066506;57961.35918053009;6372.653403259461;45406.74993012683;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-06-14T16:00:00;5889.144301342706;3269.241018454693;74044.42858679644;28355.1392286871;3269.241018454693;7134.9062232065635;70887.8480717178;6538.482036909386;55533.32144009734;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-06-14T17:00:00;5473.065276124015;3379.6815457235703;68813.05165105978;26351.795773930447;3379.6815457235703;7375.935502129959;65879.48943482614;6759.3630914471405;51609.788738294825;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-06-14T18:00:00;5510.616324330698;3669.378126371111;69285.18236564682;26532.597117147805;3669.378126371111;8008.179476935103;66331.49279286954;7338.756252742222;51963.88677423511;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-06-14T19:00:00;6203.299052857545;3811.373090002525;77994.30786865402;29867.73618042521;3811.373090002525;8318.074264122326;74669.34045106306;7622.74618000505;58495.73090149051;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-06-14T20:00:00;7850.180738493488;4087.3065654281077;98700.61206554237;37797.166518672355;4087.3065654281077;8920.281155535797;94492.91629668094;8174.613130856215;74025.45904915678;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-06-14T21:00:00;7020.704905785156;4131.617050532947;88271.58181653956;33803.39399081743;4131.617050532947;9016.985911821173;84508.4849770436;8263.234101065895;66203.68636240468;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-06-14T22:00:00;5954.523358488268;3591.8347774376443;74866.44188451492;28669.927281610184;3591.8347774376443;7838.946153435697;71674.8182040255;7183.669554875289;56149.83141338618;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-06-14T23:00:00;7097.818665495308;2451.5111569744963;89241.1359625665;34174.68246349593;2451.5111569744963;5350.263902667372;85436.70615873986;4903.022313948993;66930.85197192487;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-06-15T00:00:00;8055.455030833087;1700.228563365128;105841.97118128109;38785.52422252969;1700.228563365128;3781.0506943545333;96963.81055632424;3400.457126730256;79381.47838596081;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-06-15T01:00:00;7195.662845543904;1613.258772893703;94545.01783116633;34645.784071137314;1613.258772893703;3587.643058619366;86614.46017784331;3226.517545787406;70908.76337337475;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-06-15T02:00:00;6273.823801522512;1549.5734476016842;82432.8204248578;30207.299785108396;1549.5734476016842;3446.01654521755;75518.24946277103;3099.1468952033683;61824.61531864334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-06-15T03:00:00;5039.091312751551;1701.924782682833;66209.46370660025;24262.291505840807;1701.924782682833;3784.8228290940488;60655.728764602034;3403.849565365666;49657.09777995019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-06-15T04:00:00;6151.502851450443;2636.695828494497;80825.62499978993;29618.347062539167;2636.695828494497;5863.611991907143;74045.86765634797;5273.391656988994;60619.21874984243;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-06-15T05:00:00;6574.898796989754;4072.1599765414744;86388.69515467458;31656.920133654377;4072.1599765414744;9055.866745557276;79142.30033413597;8144.319953082949;64791.52136600594;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-06-15T06:00:00;6715.833804681488;4739.545177180354;88240.46379660063;32335.496096614577;4739.545177180354;10540.030304886719;80838.74024153646;9479.090354360707;66180.34784745047;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-06-15T07:00:00;7137.161521596394;4247.17896977741;93776.35914961218;34364.111029908556;4247.17896977741;9445.082466407302;85910.27757477143;8494.35793955482;70332.26936220913;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-06-15T08:00:00;14544.965531758042;3960.2095015729387;191108.73523005084;70031.31552327947;3960.2095015729387;8806.905852749242;175078.2888081987;7920.4190031458775;143331.55142253815;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-06-15T09:00:00;13218.344599817001;3998.4515370993818;173678.04088571575;63643.88140652631;3998.4515370993818;8891.950345058325;159109.7035163158;7996.9030741987635;130258.53066428681;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-06-15T10:00:00;11955.838755232573;3680.024910639288;157089.76539944764;57565.149562230916;3680.024910639288;8183.817778049244;143912.87390557732;7360.049821278576;117817.32404958569;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-06-15T11:00:00;8507.510715882037;3492.9781804232607;111781.60644783625;40962.08863202464;3492.9781804232607;7767.854192682648;102405.22158006164;6985.956360846521;83836.2048358772;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-06-15T12:00:00;8709.015276145688;3718.729551434194;114429.20857318961;41932.2957740348;3718.729551434194;8269.89103437819;104830.73943508703;7437.459102868388;85821.9064298922;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-06-15T13:00:00;7879.951058990551;3431.7600832297235;103535.99513661848;37940.5050988434;3431.7600832297235;7631.714420720131;94851.26274710856;6863.520166459447;77651.99635246387;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-06-15T14:00:00;5721.606758805851;3606.008067684883;75177.14832473254;27548.47698684299;3606.008067684883;8019.215534870376;68871.19246710751;7212.016135369766;56382.861243549414;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-06-15T15:00:00;4339.7345764699385;3156.8183520053426;57020.498558929605;20895.018331151554;3156.8183520053426;7020.285671578635;52237.5458278789;6313.636704010685;42765.37391919721;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-06-15T16:00:00;2462.9648304366424;3029.60190317746;32361.3069163424;11858.719553954206;3029.60190317746;6737.375566114958;29646.79888488552;6059.20380635492;24270.9801872568;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-06-15T17:00:00;2151.548691847365;3312.2537222095916;28269.558177159957;10359.308516302128;3312.2537222095916;7365.950382254255;25898.271290755332;6624.507444419183;21202.168632869965;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-06-15T18:00:00;2871.883175605106;3419.269740981167;37734.15345811518;13827.585660320881;3419.269740981167;7603.937792183696;34568.96415080222;6838.539481962334;28300.615093586384;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-06-15T19:00:00;3185.958465282907;3611.559330906464;41860.841228277364;15339.800018028813;3611.559330906464;8031.560703108791;38349.50004507205;7223.118661812928;31395.630921208023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-06-15T20:00:00;3554.989544123522;3810.63379810258;46709.6023053541;17116.6163235577;3810.63379810258;8474.27215299195;42791.540808894264;7621.26759620516;35032.20172901558;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-06-15T21:00:00;3987.5447878566374;3801.3816927332796;52393.0180113912;19199.289719309734;3801.3816927332796;8453.696872594592;47998.224298274356;7602.763385466559;39294.7635085434;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-06-15T22:00:00;3310.9385664434994;3272.1612656092893;43502.97568432495;15941.556060653886;3272.1612656092893;7276.7908338657;39853.89015163473;6544.322531218579;32627.231763243723;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-06-15T23:00:00;2704.0611957960837;2420.1965628528646;35529.11239183849;13019.553905684848;2420.1965628528646;5382.150430608961;32548.884764212133;4840.393125705729;26646.834293878866;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-06-16T00:00:00;1154.3094773217836;1271.2294548204288;18222.048951820023;5557.786372290067;1271.2294548204288;3053.324047416693;13894.465930725179;2542.4589096408577;13666.53671386502;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-06-16T01:00:00;2790.248577985958;1269.62956158351;44047.15301634198;13434.53019030276;1269.62956158351;3049.4813166845975;33586.32547575692;2539.25912316702;33035.36476225648;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-06-16T02:00:00;4306.638282832363;1180.6069307578073;67985.0379376873;20735.665806229892;1180.6069307578073;2835.660799520123;51839.164515574776;2361.2138615156146;50988.77845326548;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-06-16T03:00:00;4547.643763396408;1255.001966274537;71789.5754129269;21896.062564501226;1255.001966274537;3014.347778562578;54740.1564112531;2510.003932549074;53842.18155969517;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-06-16T04:00:00;4314.837045224969;2163.5127686677774;68114.4644498988;20775.141328860966;2163.5127686677774;5196.469872859837;51937.85332215245;4327.025537335555;51085.84833742408;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-06-16T05:00:00;3005.704426907929;3181.0448673482065;47448.361360503965;14471.91020363077;3181.0448673482065;7640.446618472767;36179.77550907695;6362.089734696413;35586.27102037797;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-06-16T06:00:00;4655.371687857395;3437.027785255232;73490.1795850079;22414.75257116523;3437.027785255232;8255.283535608094;56036.881427913126;6874.055570510464;55117.63468875591;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-06-16T07:00:00;5014.973219774952;3095.793413438099;79166.88660898092;24146.167354471992;3095.793413438099;7435.683966605377;60365.41838618002;6191.586826876198;59375.16495673568;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-06-16T08:00:00;9978.847176265752;2752.5020360306403;157527.11495580658;48046.30121905733;2752.5020360306403;6611.1437438042485;120115.75304764337;5505.004072061281;118145.3362168549;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-06-16T09:00:00;9043.616256830117;2873.9796439481265;142763.4628070327;43543.337532885744;2873.9796439481265;6902.916798676952;108858.34383221444;5747.959287896253;107072.5971052745;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-06-16T10:00:00;8315.833092816694;2734.9032104245325;131274.6024090979;40039.19637282112;2734.9032104245325;6568.873705751194;100097.99093205288;5469.806420849065;98455.95180682342;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-06-16T11:00:00;7202.517427457941;2651.251649751344;113699.68601833525;34678.78761368638;2651.251649751344;6367.953784615901;86696.96903421603;5302.503299502688;85274.76451375142;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-06-16T12:00:00;6700.10489479476;2662.6794585864786;105768.54974677169;32259.764308271075;2662.6794585864786;6395.401861273727;80649.41077067774;5325.358917172957;79326.41231007877;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-06-16T13:00:00;5405.081774548715;2445.5510907189114;85325.18065513614;26024.467803382704;2445.5510907189114;5873.888404775011;65061.16950845681;4891.102181437823;63993.8854913521;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-06-16T14:00:00;3941.1260152364175;2508.4040393121545;62215.02342816652;18975.791925212376;2508.4040393121545;6024.85282639306;47439.47981303099;5016.808078624309;46661.26757112488;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-06-16T15:00:00;2949.6477724096453;2288.9901096775607;46563.445207244105;14202.007793083478;2288.9901096775607;5497.849754562779;35505.019482708725;4577.980219355121;34922.583905433086;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-06-16T16:00:00;1944.0600315118775;2241.7932591884532;30689.13298856244;9360.289040612743;2241.7932591884532;5384.489197965953;23400.722601531874;4483.5865183769065;23016.849741421833;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-06-16T17:00:00;1591.703917522671;2424.981034815669;25126.802882357715;7663.759602886936;2424.981034815669;5824.481866790922;19159.39900721735;4849.962069631338;18845.10216176829;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
