time_steps;Last_L;Solarthermie_1;BHKW_1;Holzgas-BHKW_1;Flusswasser_1;Biomassekessel_1;Gaskessel_1;el_Leistungsbedarf_L;el_Leistung_L;el_Leistung_ges_L
2021-11-14 19:00:00;294.31232795631524;0.0;121.45991852700938;0.0;106.95885260330452;0.0;65.89355682600133;41.18871403392811;70.31890019984753;29.130186165919426
2021-11-14 20:00:00;412.43403829435294;0.0;121.45991852700938;289.2086615463179;0.0;0.0;1.7654582210256535;0.0;237.75549372666313;237.75549372666313
2021-11-14 21:00:00;417.296447094256;0.0;121.45991852700938;289.2086615463179;0.0;0.0;6.627867020928704;0.0;237.75549372666313;237.75549372666313
2021-11-14 22:00:00;231.0401365580665;0.0;121.45991852700938;0.0;106.95885260330452;0.0;2.6213654277526075;41.49552009749553;70.31890019984753;28.823380102352004
2021-11-14 23:00:00;334.8054665230135;0.0;121.45991852700938;213.3455479960041;0.0;0.0;0.0;0.0;193.83474377648147;193.83474377648147
2021-11-15 00:00:00;621.2021340848619;0.0;121.45991852700938;289.2086615463179;106.95885260330452;103.57470140823007;0.0;41.96439603080057;237.75549372666313;195.79109769586256
2021-11-15 01:00:00;603.581398369508;0.0;121.45991852700938;289.2086615463179;106.95885260330452;0.0;85.95396569287614;41.96439603080057;237.75549372666313;195.79109769586256
2021-11-15 02:00:00;588.313082887045;0.0;121.45991852700938;289.2086615463179;106.95885260330452;0.0;70.68565021041316;42.12305159235369;237.75549372666313;195.63244213430943
2021-11-15 03:00:00;561.8920542527057;0.0;121.45991852700938;289.2086615463179;106.95885260330452;0.0;44.264621576073935;42.40360474282609;237.75549372666313;195.35188898383706
2021-11-15 04:00:00;541.7713096948818;0.0;121.45991852700938;289.2086615463179;106.95885260330452;0.0;24.143877018249967;42.44398912829544;237.75549372666313;195.3115045983677
2021-11-15 05:00:00;537.109991018871;0.0;121.45991852700938;289.2086615463179;106.95885260330452;0.0;19.482558342239216;42.36329713375497;237.75549372666313;195.39219659290816
2021-11-15 06:00:00;412.1027119392126;0.0;121.45991852700938;289.2086615463179;0.0;0.0;1.4341318658853197;0.0;237.75549372666313;237.75549372666313
2021-11-15 07:00:00;506.9668148103529;0.0;121.45991852700938;289.2086615463179;96.29823473702561;0.0;0.0;38.25001379767462;237.75549372666313;199.5054799289885
2021-11-15 08:00:00;497.2630119062112;0.0;121.45991852700938;289.2086615463179;86.59443183288391;0.0;0.0;33.910726751599256;237.75549372666313;203.84476697506386
2021-11-15 09:00:00;635.4054733677264;0.0;121.45991852700938;289.2086615463179;106.95885260330452;117.7780406910946;0.0;41.53419253001884;237.75549372666313;196.22130119664428
