Land;Bundesland;Stadt;Adresse;Wärmebedarf;Gebäudetyp;Subtyp;WW_Anteil;Typ_Heizflächen;VLT_max;Steigung_Heizkurve;RLT_max;Normaußentemperatur;UTM_X;UTM_Y
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486455.3500066647;5638052.946788665
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486454.290902081;5638044.2916511
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486441.5213744211;5638037.892711253
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486461.20048373257;5638073.259322357
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486455.5439283178;5638037.415016965
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486459.52303153847;5638062.626397252
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486436.1018787817;5638042.0127044255
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486451.68048378755;5638187.474180707
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486360.89267322054;5638488.570035382
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486450.20459265466;5638172.4551184
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486448.54663631826;5638156.970543541
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486327.8103473639;5638466.756338414
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486452.70193970663;5638144.320356107
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486454.9301533887;5638202.051748473
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486375.0790370119;5638517.0376857035
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486350.5469452911;5638485.4835534515
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486363.4139878878;5638516.984908767
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486349.47641293635;5638519.644059473
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486352.906519015;5638534.462040241
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486350.6875984079;5638476.568453088
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486322.4774237254;5638491.695461851
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486359.6220018155;5638555.4320086455
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486353.9257592192;5638495.645066087
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486319.8045317242;5638511.233701669
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486441.5305925805;5638174.304650605
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486298.9715274774;5638512.321239354
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486330.5330291172;5638476.557930766
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486449.6330500201;5638126.389491484
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486449.07029471296;5638118.937951116
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486456.3599268095;5638112.085287474
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486461.3668868643;5638120.897988176
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486363.53778177744;5638130.984261391
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486381.83949072455;5638135.164707009
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486442.90711578913;5638123.208612247
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486394.940064361;5638133.859876489
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486433.16017010534;5638142.374359536
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486402.72953243594;5638137.20890526
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486370.8055319432;5638134.72699887
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486435.5849174849;5638125.740617831
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486343.90066271013;5638138.497550387
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486355.09241074254;5638133.413978277
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486394.7096212107;5638153.276418191
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486383.0979863219;5638166.528820902
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486390.11227118847;5638154.0891222935
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486442.699900923;5638145.643150716
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486314.61641540815;5638524.86173756
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486320.80533093493;5638540.922123305
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486318.0281272006;5638534.781537694
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486313.39044174855;5638546.965135883
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486290.4567306307;5638569.536720848
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486305.74528346217;5638566.285656744
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486296.1950169342;5638567.993332979
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486317.76187473524;5638567.173925017
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486310.8634108233;5638557.600899237
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486358.3632166137;5638502.792065849
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486352.568585286;5638509.942783703
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486363.62475006864;5638506.864929495
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486332.85102436243;5638047.262814017
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486340.2621021235;5638046.62058094
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486327.0666308544;5638090.090960436
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486321.9112070711;5638051.934318159
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486367.9490111087;5638112.846687952
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486361.72198540944;5638106.680186506
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486354.5486316837;5638106.760811854
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486330.9798014549;5638104.981780351
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486321.2287420533;5638101.004172057
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486385.687717527;5638101.247811093
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486096.32179088116;5638359.527613001
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486088.5150200032;5638353.295766717
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486120.4189747584;5638400.467723154
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486117.6597655798;5638394.284829639
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486110.5762771718;5638381.49166304
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486081.56350780197;5638349.140593436
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486078.73388759454;5638340.622656067
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486073.51508471114;5638336.021747734
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486066.82281181467;5638333.265818493
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486344.0645939333;5638195.484644196
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486242.1900779338;5638128.8653086275
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486276.9586175069;5638086.709143723
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486271.2320126492;5638091.350300578
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486198.5758159043;5638099.660673855
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486182.4543518174;5638096.637536662
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486109.99952127255;5638124.561545474
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486480.9599466533;5638491.632873856
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486495.4615041308;5638503.656890261
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486404.58285784005;5638319.475924281
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486414.6796666668;5638324.075518422
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486383.55708725256;5638330.87366686
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486397.6375093699;5638325.943854873
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486426.2181112092;5638324.436139726
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486474.5346611069;5638377.616346775
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486481.6236097889;5638337.778861922
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486402.09290284896;5638413.307652782
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486497.67999974894;5638369.707782972
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486469.56770605035;5638404.849444529
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486496.7085979767;5638329.6959687285
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486357.9304082962;5638405.8691376615
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486521.2538372505;5638503.634347889
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486201.74281419016;5638457.521924779
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486226.3277375819;5638541.533303567
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486318.52955720323;5638404.50122907
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486329.036776824;5638410.468508716
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486302.663160674;5638534.888029234
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486307.92912907904;5638539.955237236
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486284.62196295493;5638453.167625376
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486225.50338440307;5638510.015146929
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486273.1615075205;5638486.002637419
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486183.5760517221;5638531.010372052
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486206.67596803943;5638448.4589574495
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486193.2341665734;5638450.051518005
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486206.1638985312;5638456.88946582
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486319.09942545404;5638433.505034303
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486302.7588359284;5638562.5429763105
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486201.0193795501;5638447.517646176
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486375.8619300368;5638485.754377624
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486236.45825757;5638441.340809223
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486234.92811901803;5638531.752476993
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486293.6066659521;5638542.698959135
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486170.1644610296;5638528.021371075
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486468.31812071503;5638544.724199255
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486276.8053768903;5638484.134335736
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486478.2736319637;5638538.206156443
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486298.6549123206;5638426.60084564
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486279.2346374299;5638555.631107134
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486148.9583967033;5638496.181850268
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486179.9282686561;5638525.345576793
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486325.1870159804;5638411.184962004
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486168.4386464369;5638492.619099102
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486309.46816134907;5638494.0662619965
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486171.2605079263;5638525.66651905
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486323.3410311876;5638477.947041749
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486371.12195447605;5638526.555889185
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486301.8312019309;5638428.171142665
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486367.3893643547;5638544.566584768
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486324.36091186816;5638471.341709477
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486300.8261127515;5638480.35555042
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486474.9435296937;5638544.496887219
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486294.36418658786;5638554.385578571
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486311.07614323794;5638433.793066703
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486135.96866771363;5638478.905472474
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486107.6869738526;5638479.892926463
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486552.9590800054;5638401.735187193
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486552.7131526911;5638442.547116305
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486532.4082234303;5638373.898881691
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486584.8553900504;5638451.780884541
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486537.16729871836;5638362.920271973
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486552.542831594;5638463.672098146
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486592.3196116495;5638409.75117944
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486609.03478619846;5638466.599206389
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486608.6688788921;5638330.177018407
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486560.4519392074;5638302.456510198
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486597.42282352876;5638501.457769922
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486579.21938858164;5638407.538734661
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486584.4657952343;5638505.583482062
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486606.33243713446;5638482.218998892
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486685.070836769;5638437.038809757
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486526.54368170706;5638368.709823829
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486581.40322032245;5638442.550735552
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486540.6275400904;5638343.389572418
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486572.37966954586;5638438.570777409
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486574.4041532728;5638496.261073881
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486555.29134795093;5638452.362395274
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486533.085519758;5638346.944439739
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486601.1069861044;5638494.486989254
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486558.1254834122;5638437.897198443
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486631.43937443197;5638439.018871745
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486563.5240825409;5638437.904228796
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486550.8701781409;5638219.72449141
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486596.3761790597;5638323.817379523
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486578.79204143176;5638274.853115471
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486573.21123007813;5638286.944124659
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486575.39471541735;5638279.694436984
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486575.62916348845;5638273.228205361
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486600.4582080937;5638316.509184221
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486563.29485850385;5638270.511823631
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486485.36860633735;5638187.868264226
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486193.2935489764;5638144.422568536
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486533.2617526602;5638198.641672099
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486367.1362886208;5638183.673631283
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486494.24612313864;5638209.545521897
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486488.87749385677;5638230.0295548905
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486519.9267883139;5638014.102561949
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486494.0598333112;5638153.3729096055
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486500.3854111717;5638066.818767056
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486500.6547266777;5638073.023159474
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486527.8297246511;5638062.05475727
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486494.529667623;5638140.872539791
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486588.05292809324;5638021.176558261
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486574.78773489915;5638100.620447761
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486500.3467041915;5638060.947382315
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486520.79627046676;5638142.373832671
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486628.78482619365;5638163.4613833
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486594.0264719103;5638082.764461736
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486509.7069512924;5638058.25420362
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486569.1186471341;5638094.447487438
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486524.8112570974;5638092.034408061
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486501.3865640863;5638035.9797480665
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486586.2346131459;5638068.036370541
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486500.191913851;5638056.638695635
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486504.2773246544;5638060.937165816
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486587.5052690141;5638059.653989809
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486312.4341741321;5638322.037094656
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486137.3051581853;5638373.671003382
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486172.4855102433;5638406.6932893945
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486150.84869799425;5638410.153751718
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486438.7118192962;5638056.669997398
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486066.05247795186;5638370.742002406
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486215.58466894826;5638173.625756612
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486099.9584791318;5638400.412942805
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486299.64202775474;5638353.648117662
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486315.6844518062;5638234.437844893
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486110.83978815225;5638419.408878445
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486231.69751888065;5638310.590466742
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486268.6095475621;5638253.890685318
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486119.48821246234;5638317.116552902
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486408.3061199024;5638054.626532811
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486125.4565707232;5638313.608845043
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486077.428867075;5638373.230716015
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486264.2179636767;5638284.594170896
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486607.9030001286;5638098.655615369
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486273.24338389235;5638213.712116265
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486322.7605485078;5638066.660840652
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486167.2592598113;5638292.769176496
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486364.97010152135;5638140.78855181
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486302.445130609;5638230.359846401
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486599.7699142337;5638086.577778429
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486243.49345928663;5638356.55253412
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486257.66967696324;5638260.3471249
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486114.52088518476;5638405.669232173
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486254.17207108886;5638141.677453414
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486314.60173079575;5638093.126260871
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486192.0619884478;5638273.709784409
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486227.9225576846;5638335.042776184
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486286.65421885054;5638349.276925607
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486068.49768594076;5638347.077623388
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486275.6967585871;5638276.286653371
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486518.1920166838;5638094.484138619
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486307.8859876325;5638219.636707227
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486291.4046421717;5638356.7927881
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486325.8988242943;5638093.967585121
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486274.38645973575;5638224.006438498
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486295.1296524995;5638200.506476087
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486367.60034119873;5638155.056329149
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486291.23764569795;5638235.823513794
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486228.09371096344;5638323.562522409
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486154.0679978503;5638298.794440251
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486279.425661;5638228.089076092
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486515.84213405155;5638151.018118125
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486364.8658578627;5638149.299515867
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486283.58436805144;5638227.207003902
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486269.13459168427;5638276.915613341
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486609.11837484315;5638095.416492146
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486319.02375929133;5638355.981245845
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486280.44843723613;5638224.165164508
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486296.4956578948;5638324.093774757
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486517.7614606574;5638136.325152533
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486139.9031108862;5638366.869597568
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486187.26241865894;5638365.005858465
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486287.9429294946;5638235.424471353
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486131.6865020615;5638338.256906267
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486430.17655984755;5638045.742649127
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486614.25790694606;5638112.707565665
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486578.18457642314;5638075.883037871
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486272.3222169397;5638232.379879127
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486368.5434851366;5638170.52025507
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486084.44464098755;5638445.693689784
Deutschland;;;;30000;HMF;05;0.2;HK;70;1.5;55;-15;486600.8174082356;5638084.3732704725
