time_steps;Last_L;BHKW_1;el_Leistungsbedarf_L;el_Leistung_L;el_Leistung_ges_L
2021-01-01 00:00:00;931.3527761573764;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-01 01:00:00;738.9822577897625;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-01 02:00:00;636.749060359475;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-01 03:00:00;786.1059272046134;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-01 04:00:00;812.7868862339052;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-01 05:00:00;894.6460369491188;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-01 06:00:00;906.5945141187666;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-01 07:00:00;983.8926659544178;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-01 08:00:00;1075.100413108545;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-01 09:00:00;1067.5284752040589;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-01 10:00:00;1173.3942638037013;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-01 11:00:00;1002.2334216226716;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-01 12:00:00;1034.6230170554738;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-01 13:00:00;1151.1435890252387;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-01 14:00:00;778.6926720916435;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-01 15:00:00;816.2706598199371;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-01 16:00:00;1021.7642497179594;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-01 17:00:00;718.7988530073341;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-01 18:00:00;509.869881665511;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-01 19:00:00;490.4234625037026;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-01 20:00:00;846.7669395305537;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-01 21:00:00;820.6146661704123;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-01 22:00:00;806.2975732961679;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-01 23:00:00;711.7111579415467;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-02 00:00:00;1014.0205811375138;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-02 01:00:00;470.3499485972841;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-02 02:00:00;817.7673910601908;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-02 03:00:00;755.3749116871169;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-02 04:00:00;629.4202020428668;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-02 05:00:00;860.8186031932117;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-02 06:00:00;979.0125474655632;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-02 07:00:00;1061.1234657681582;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-02 08:00:00;1236.35294952006;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-02 09:00:00;943.6396822956972;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-02 10:00:00;980.1530213558;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-02 11:00:00;1257.636549074695;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-02 12:00:00;771.888762483393;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-02 13:00:00;485.41248176246256;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-02 14:00:00;395.236550776379;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-02 15:00:00;482.6087879334439;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-02 16:00:00;595.3495480551877;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-02 17:00:00;532.4414833499559;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-02 18:00:00;719.5513692517931;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-02 19:00:00;447.8779286418064;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-02 20:00:00;428.7588877571691;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-02 21:00:00;850.3616052310233;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-02 22:00:00;775.8215874863989;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-02 23:00:00;515.8147883535273;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-03 00:00:00;741.2429258311838;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-03 01:00:00;516.5447723098705;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-03 02:00:00;1092.3329193619786;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-03 03:00:00;1118.9227882649925;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-03 04:00:00;1148.6742923490128;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-03 05:00:00;673.9369468726502;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-03 06:00:00;914.7108818189276;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-03 07:00:00;788.4630829526197;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-03 08:00:00;943.3116326658328;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-03 09:00:00;1048.2550421920037;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-03 10:00:00;1136.9205756778265;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-03 11:00:00;1048.4222843826035;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-03 12:00:00;843.3206346322487;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-03 13:00:00;1146.731076695719;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-03 14:00:00;1294.3529636763235;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-03 15:00:00;830.6848833491111;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-03 16:00:00;1029.617772060819;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-03 17:00:00;1029.9975790919204;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-03 18:00:00;902.5396780812124;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-03 19:00:00;839.3141940362906;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-03 20:00:00;951.434935880745;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-03 21:00:00;1040.469378639291;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-03 22:00:00;878.8414014643579;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-03 23:00:00;585.5836551223729;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-04 00:00:00;1215.9440775949713;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-04 01:00:00;1298.9587323984904;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-04 02:00:00;1388.3057308326752;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-04 03:00:00;1368.8714901756357;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-04 04:00:00;1368.9608927829925;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-04 05:00:00;1393.2067277366498;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-04 06:00:00;1269.2605891937474;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-04 07:00:00;1370.9451166915617;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-04 08:00:00;1079.6127219942462;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-04 09:00:00;1526.765927398771;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-04 10:00:00;1435.6946157247187;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-04 11:00:00;870.4201178575963;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-04 12:00:00;1230.679128608189;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-04 13:00:00;1392.945015414468;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-04 14:00:00;995.2958110097208;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-04 15:00:00;845.8105085864934;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-04 16:00:00;956.86348854973;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-04 17:00:00;1082.6843889747604;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-04 18:00:00;1412.9353235655335;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-04 19:00:00;1359.8551468897774;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-04 20:00:00;1229.7473053863018;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-04 21:00:00;1317.1971991115645;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-04 22:00:00;1459.075278009228;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-04 23:00:00;1167.1878860118834;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-05 00:00:00;1197.659237624671;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-05 01:00:00;1231.737335666991;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-05 02:00:00;1264.7719652984506;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-05 03:00:00;1272.374263414581;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-05 04:00:00;1155.447343570552;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-05 05:00:00;1201.3518859123776;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-05 06:00:00;1518.0744670365175;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-05 07:00:00;1517.7273005801646;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-05 08:00:00;1828.011451363278;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-05 09:00:00;1502.9431165972385;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-05 10:00:00;1434.201801800645;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-05 11:00:00;1318.3392309494905;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-05 12:00:00;1307.275021803511;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-05 13:00:00;1290.5634588470432;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-05 14:00:00;1205.147867917712;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-05 15:00:00;1295.8185257554378;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-05 16:00:00;1242.4139519780392;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-05 17:00:00;1194.490401204312;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-05 18:00:00;1170.2767201658992;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-05 19:00:00;1315.743931570929;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-05 20:00:00;1336.7680901045933;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-05 21:00:00;1078.6800380979412;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-05 22:00:00;1047.6436432103858;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-05 23:00:00;1098.9870446759014;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-06 00:00:00;1145.316735861168;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-06 01:00:00;1177.6824128223936;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-06 02:00:00;1215.7639531077048;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-06 03:00:00;1225.5619076784026;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-06 04:00:00;1114.9028031159526;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-06 05:00:00;1158.6663448076415;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-06 06:00:00;1463.458985989593;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-06 07:00:00;1462.928354919649;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-06 08:00:00;1763.953915746949;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-06 09:00:00;1449.1888326341775;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-06 10:00:00;1386.4197647427084;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-06 11:00:00;1271.249002020709;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-06 12:00:00;1263.1642929987956;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-06 13:00:00;1247.1485094958412;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-06 14:00:00;1162.512025049333;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-06 15:00:00;1249.5758102721877;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-06 16:00:00;1198.1007945858248;100.0;0.0;57.89473684210526;57.89473684210526
2021-01-06 17:00:00;1155.0706824472088;100.0;0.0;57.89473684210526;57.89473684210526
