Zeit;Gesamtwärmebedarf_Gebäude_kW;Gesamtheizlast_Gebäude_kW;Gesamtstrombedarf_Wärmepumpen_Gebäude_kW;Wärmeerzeugung_Heizentrale Haupteinspeisung_1_kW;Massenstrom_Heizentrale Haupteinspeisung_1_kg/s;Delta p_Heizentrale Haupteinspeisung_1_bar;Vorlauftemperatur_Heizentrale Haupteinspeisung_1_°C;Rücklauftemperatur_Heizentrale Haupteinspeisung_1_°C;Vorlaufdruck_Heizentrale Haupteinspeisung_1_bar;Rücklaufdruck_Heizentrale Haupteinspeisung_1_bar
2021-10-17 02:00:00;506.81070690114296;506.81070690114296;0.0;534.6331974703569;8.553629056246882;0.739506312939914;74.56;59.678174098003694;3.2395063129399246;2.5000000000000107
2021-10-17 03:00:00;406.7342480025333;406.7342480025333;0.0;434.3941466083855;6.614866053724901;0.739506312939914;75.22000000000003;59.584433546517516;3.2395063129399246;2.5000000000000107
2021-10-17 04:00:00;457.77324204082424;457.77324204082424;0.0;485.45333110921814;7.749518364347212;0.739506312939914;74.56;59.64499225108784;3.2395063129399246;2.5000000000000107
2021-10-17 05:00:00;568.2362245322902;568.2362245322902;0.0;596.1747706327085;9.761038465321777;0.739506312939914;74.25999999999999;59.717861428938704;3.2395063129399246;2.5000000000000107
2021-10-17 06:00:00;269.19354220866245;269.19354220866245;0.0;296.22886371368594;4.773695337283716;0.739506312939914;74.19999999999999;59.42513967623148;3.2395063129399246;2.5000000000000107
2021-10-17 07:00:00;666.7507972573235;666.7507972573235;0.0;694.9887721231329;11.26872839798963;0.739506312939914;74.44;59.75568857390374;3.2395063129399246;2.5000000000000107
2021-10-17 08:00:00;615.7360197812562;615.7360197812562;0.0;643.7802529284297;10.645510455973904;0.739506312939914;74.13999999999999;59.74134685547267;3.2395063129399246;2.5000000000000107
2021-10-17 09:00:00;419.4856831595339;419.4856831595339;0.0;447.04149198224655;7.150941629119858;0.739506312939914;74.5;59.6154636700532;3.2395063129399246;2.5000000000000107
2021-10-17 10:00:00;554.4471013368811;554.4471013368811;0.0;582.3713623361582;9.451024371680635;0.739506312939914;74.38;59.708590560959635;3.2395063129399246;2.5000000000000107
2021-10-17 11:00:00;545.7604647044819;545.7604647044819;0.0;573.6609988332203;9.306801322476218;0.739506312939914;74.38;59.70407135700981;3.2395063129399246;2.5000000000000107
2021-10-17 12:00:00;441.10050398831595;441.10050398831595;0.0;468.6622608957086;7.664457102470228;0.739506312939914;74.19999999999999;59.64107546009325;3.2395063129399246;2.5000000000000107
2021-10-17 13:00:00;576.4297378918519;576.4297378918519;0.0;604.3789857951148;9.939849957525048;0.739506312939914;74.19999999999999;59.722944598001106;3.2395063129399246;2.5000000000000107
2021-10-17 14:00:00;553.2862144136573;553.2862144136573;0.0;581.1609981150848;9.591060725403628;0.739506312939914;74.13999999999999;59.71285057622714;3.2395063129399246;2.5000000000000107
2021-10-17 15:00:00;623.0839859585449;623.0839859585449;0.0;651.1138869144532;10.907862364012809;0.739506312939914;73.96000000000004;59.7475804847449;3.2395063129399246;2.5000000000000107
2021-10-17 16:00:00;359.83841936264474;359.83841936264474;0.0;387.1589513343263;6.2980519619189;0.739506312939914;74.19999999999999;59.5636166776618;3.2395063129399246;2.5000000000000107
2021-10-17 17:00:00;474.6061024275704;474.6061024275704;0.0;502.33466852071854;8.025543810757442;0.739506312939914;74.56;59.65714789113525;3.2395063129399246;2.5000000000000107
2021-10-17 18:00:00;442.28969455193277;442.28969455193277;0.0;469.94792915465445;7.434729704449699;0.739506312939914;74.68;59.63004276786637;3.2395063129399246;2.5000000000000107
2021-10-17 19:00:00;366.53572650559596;366.53572650559596;0.0;393.99530065646337;6.152721733650414;0.739506312939914;74.80000000000001;59.553348358800406;3.2395063129399246;2.5000000000000107
2021-10-17 20:00:00;370.7415444882159;370.7415444882159;0.0;398.2135615760123;6.220574750020484;0.739506312939914;74.80000000000001;59.55820055761228;3.2395063129399246;2.5000000000000107
2021-10-17 21:00:00;369.98617229496386;369.98617229496386;0.0;397.4679613640513;6.183513930368324;0.739506312939914;74.86000000000001;59.55555822759089;3.2395063129399246;2.5000000000000107
2021-10-17 22:00:00;886.9431107860672;886.9431107860672;0.0;915.8947387133875;14.259343149869201;0.739506312939914;75.10000000000002;59.806856859241805;3.2395063129399246;2.5000000000000107
2021-10-17 23:00:00;545.400189452447;545.400189452447;0.0;573.41306844494;8.930124714395898;0.739506312939914;74.98000000000002;59.691644526282005;3.2395063129399246;2.5000000000000107
2021-10-18 00:00:00;619.1637538840276;619.1637538840276;0.0;647.4108580242714;9.986253934807456;0.739506312939914;75.15999999999997;59.72423766178707;3.2395063129399246;2.5000000000000107
2021-10-18 01:00:00;648.156832828985;648.156832828985;0.0;676.5146012750603;10.32081161626148;0.739506312939914;75.34000000000003;59.73319396047299;3.2395063129399246;2.5000000000000107
2021-10-18 02:00:00;663.0088040923828;663.0088040923828;0.0;691.4618538313574;10.350392806838293;0.739506312939914;75.63999999999999;59.73395877101575;3.2395063129399246;2.5000000000000107
2021-10-18 03:00:00;693.0427904250312;693.0427904250312;0.0;721.6744733794909;10.449548426267324;0.739506312939914;76.18;59.7364898541818;3.2395063129399246;2.5000000000000107
2021-10-18 04:00:00;721.7566015342663;721.7566015342663;0.0;750.4953604840676;10.754033846617464;0.739506312939914;76.36000000000001;59.74396790521263;3.2395063129399246;2.5000000000000107
