;waerme_hast_ges_W_1;waerme_hast_ges_W_2;waerme_hast_ges_W_3;waerme_hast_ges_W_4;waerme_hast_ges_W_5;waerme_hast_ges_W_6;waerme_hast_ges_W_7;waerme_hast_ges_W_8;waerme_hast_ges_W_9;strombedarf_hast_ges_W_1;strombedarf_hast_ges_W_2;strombedarf_hast_ges_W_3;strombedarf_hast_ges_W_4;strombedarf_hast_ges_W_5;strombedarf_hast_ges_W_6;strombedarf_hast_ges_W_7;strombedarf_hast_ges_W_8;strombedarf_hast_ges_W_9
2021-05-09T05:00:00;14623.872923625606;14623.872923625606;86159.1502161642;32994.44329347348;14623.872923625606;14623.872923625606;82486.10823368373;14623.872923625606;64619.36266212314;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-05-09T06:00:00;14623.872923625606;14623.872923625606;46825.62511748053;17931.762659496453;14623.872923625606;14623.872923625606;44829.406648741155;14623.872923625606;35119.2188381104;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-05-09T07:00:00;14623.872923625606;14623.872923625606;89789.45148931714;34384.65860078276;14623.872923625606;14623.872923625606;85961.64650195692;14623.872923625606;67342.08861698788;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-05-09T08:00:00;14623.872923625606;14623.872923625606;81199.49224491941;31095.153975081863;14623.872923625606;14623.872923625606;77737.8849377047;14623.872923625606;60899.61918368957;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-05-09T09:00:00;14623.872923625606;14623.872923625606;81922.04496208804;31371.853833348254;14623.872923625606;14623.872923625606;78429.63458337066;14623.872923625606;61441.53372156602;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-05-09T10:00:00;14623.872923625606;14623.872923625606;79210.71850397474;30333.557763251574;14623.872923625606;14623.872923625606;75833.89440812895;14623.872923625606;59408.03887798105;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-05-09T11:00:00;14623.872923625606;14623.872923625606;75569.89461843576;28939.312846355882;14623.872923625606;14623.872923625606;72348.28211588974;14623.872923625606;56677.42096382684;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-05-09T12:00:00;14623.872923625606;14623.872923625606;67734.05592836451;25938.5969076806;14623.872923625606;14623.872923625606;64846.49226920152;14623.872923625606;50800.54194627339;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-05-09T13:00:00;14623.872923625606;14623.872923625606;71346.8195142076;27322.096199012543;14623.872923625606;14623.872923625606;68305.24049753137;14623.872923625606;53510.1146356557;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-05-09T14:00:00;14623.872923625606;14623.872923625606;75629.52275528951;28962.147300678844;14623.872923625606;14623.872923625606;72405.36825169716;14623.872923625606;56722.142066467146;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-05-09T15:00:00;14623.872923625606;14623.872923625606;85033.23069086742;32563.27506772827;14623.872923625606;14623.872923625606;81408.18766932073;14623.872923625606;63774.92301815058;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-05-09T16:00:00;14623.872923625606;14623.872923625606;91287.16998558414;34958.20636524754;14623.872923625606;14623.872923625606;87395.51591311891;14623.872923625606;68465.3774891881;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-05-09T17:00:00;14623.872923625606;14623.872923625606;48161.996890496244;18443.52307696972;14623.872923625606;14623.872923625606;46108.80769242432;14623.872923625606;36121.49766787219;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-05-09T18:00:00;14623.872923625606;14623.872923625606;56625.68478626259;21684.67238763376;14623.872923625606;14623.872923625606;54211.68096908444;14623.872923625606;42469.26358969694;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-05-09T19:00:00;14623.872923625606;14623.872923625606;52055.363473298;19934.478623939085;14623.872923625606;14623.872923625606;49836.19655984773;14623.872923625606;39041.5226049735;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-05-09T20:00:00;14623.872923625606;14623.872923625606;73307.5329554564;28072.946785279088;14623.872923625606;14623.872923625606;70182.36696319777;14623.872923625606;54980.6497165923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-05-09T21:00:00;14623.872923625606;14623.872923625606;65987.30227229671;25269.681716337585;14623.872923625606;14623.872923625606;63174.20429084399;14623.872923625606;49490.476704222536;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-05-09T22:00:00;14623.872923625606;14623.872923625606;67155.31224713723;25716.968380428396;14623.872923625606;14623.872923625606;64292.420951071006;14623.872923625606;50366.48418535292;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-05-09T23:00:00;14623.872923625606;14623.872923625606;73546.04550287127;28164.284602570908;14623.872923625606;14623.872923625606;70410.71150642731;14623.872923625606;55159.534127153456;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-05-10T00:00:00;14623.872923625606;14623.872923625606;99552.14368943195;35389.2624001266;14623.872923625606;14623.872923625606;88473.15600031658;14623.872923625606;74664.10776707396;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-05-10T01:00:00;14623.872923625606;14623.872923625606;99385.19901673071;35329.9161258067;14623.872923625606;14623.872923625606;88324.79031451682;14623.872923625606;74538.89926254803;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-05-10T02:00:00;14623.872923625606;14623.872923625606;97624.69155915403;34704.0826875241;14623.872923625606;14623.872923625606;86760.20671881031;14623.872923625606;73218.51866936551;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-05-10T03:00:00;14623.872923625606;14623.872923625606;90461.24742142833;32157.58800761562;14623.872923625606;14623.872923625606;80393.97001903909;14623.872923625606;67845.93556607125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-05-10T04:00:00;14623.872923625606;14623.872923625606;92578.40940704853;32910.206668308914;14623.872923625606;14623.872923625606;82275.51667077231;14623.872923625606;69433.8070552864;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-05-10T05:00:00;14623.872923625606;14623.872923625606;83309.18587502315;29615.139664592574;14623.872923625606;14623.872923625606;74037.84916148146;14623.872923625606;62481.88940626737;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-05-10T06:00:00;14623.872923625606;14623.872923625606;63484.505991751466;22567.76958910429;14623.872923625606;14623.872923625606;56419.42397276076;14623.872923625606;47613.379493813605;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-05-10T07:00:00;14623.872923625606;14623.872923625606;97366.68615588848;34612.36571812063;14623.872923625606;14623.872923625606;86530.91429530161;14623.872923625606;73025.01461691638;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-05-10T08:00:00;14623.872923625606;14623.872923625606;92813.64962767297;32993.830963941495;14623.872923625606;14623.872923625606;82484.57740985375;14623.872923625606;69610.23722075475;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-05-10T09:00:00;14623.872923625606;14623.872923625606;100022.62413068087;35556.51099139179;14623.872923625606;14623.872923625606;88891.2774784795;14623.872923625606;75016.96809801064;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-05-10T10:00:00;14623.872923625606;14623.872923625606;96069.07074534708;34151.08331317957;14623.872923625606;14623.872923625606;85377.70828294898;14623.872923625606;72051.8030590103;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-05-10T11:00:00;14623.872923625606;14623.872923625606;79769.19997433558;28356.7288932183;14623.872923625606;14623.872923625606;70891.8222330458;14623.872923625606;59826.89998075167;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-05-10T12:00:00;14623.872923625606;14623.872923625606;71239.8448781452;25324.673787056065;14623.872923625606;14623.872923625606;63311.6844676402;14623.872923625606;53429.8836586089;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-05-10T13:00:00;14623.872923625606;14623.872923625606;61716.41013996111;21939.238592898066;14623.872923625606;14623.872923625606;54848.09648224518;14623.872923625606;46287.30760497083;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-05-10T14:00:00;14623.872923625606;14623.872923625606;73038.29430679034;25963.99501495682;14623.872923625606;14623.872923625606;64909.987537392095;14623.872923625606;54778.72073009274;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-05-10T15:00:00;14623.872923625606;14623.872923625606;61731.58692838852;21944.63370874533;14623.872923625606;14623.872923625606;54861.58427186334;14623.872923625606;46298.690196291376;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-05-10T16:00:00;14623.872923625606;14623.872923625606;67559.47368450435;24016.35819409461;14623.872923625606;14623.872923625606;60040.89548523655;14623.872923625606;50669.60526337826;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021-05-10T17:00:00;14623.872923625606;14623.872923625606;61048.631449156164;21701.85349561846;14623.872923625606;14623.872923625606;54254.63373904617;14623.872923625606;45786.47358686713;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
