Zeit;Gesamtwärmebedarf_Gebäude_kW;Gesamtheizlast_Gebäude_kW;Gesamtstrombedarf_Wärmepumpen_Gebäude_kW;Wärmeerzeugung_Heizentrale Haupteinspeisung_1_kW;Massenstrom_Heizentrale Haupteinspeisung_1_kg/s;Delta p_Heizentrale Haupteinspeisung_1_bar;Vorlauftemperatur_Heizentrale Haupteinspeisung_1_°C;Rücklauftemperatur_Heizentrale Haupteinspeisung_1_°C;Vorlaufdruck_Heizentrale Haupteinspeisung_1_bar;Rücklaufdruck_Heizentrale Haupteinspeisung_1_bar;Wärmeerzeugung_weitere Einspeisung_1_kW;Massenstrom_weitere Einspeisung_1_kg/s;Delta p_weitere Einspeisung_1_bar;Vorlauftemperatur_weitere Einspeisung_1_°C;Rücklauftemperatur_weitere Einspeisung_1_°C;Vorlaufdruck_weitere Einspeisung_1_bar;Rücklaufdruck_weitere Einspeisung_1_bar
2021-11-05 06:00:00;662.7571045678434;662.7571045678434;0.0;659.016358267328;9.89305820221774;1.6271062568455141;75.57999999999998;59.71951949710132;4.12710625684551;2.4999999999999956;33.875476945480905;0.5088393171897503;1.3947765053186507;75.57999999999998;59.72904376204815;4.0;2.6052234946813493
2021-11-05 07:00:00;643.4943794036086;643.4943794036086;0.0;640.6454663467485;9.68692574892677;1.6271062568455141;75.46000000000004;59.713555896062985;4.12710625684551;2.4999999999999956;32.90824182848191;0.49788494107622105;1.3993153343578015;75.46000000000004;59.72283860582047;4.0;2.6006846656421985
2021-11-05 08:00:00;916.6356776919592;916.6356776919592;0.0;900.7488362231678;13.85412364828915;1.6271062568455141;75.27999999999997;59.79984303958133;4.12710625684551;2.4999999999999956;46.65998080657482;0.7175747119886201;1.305796963097034;75.27999999999997;59.797961608662604;4.0;2.694203036902966
2021-11-05 09:00:00;776.9081705221589;776.9081705221589;0.0;767.5239652530742;12.360730214128123;1.6271062568455141;74.56;59.775776245819316;4.12710625684551;2.4999999999999956;39.632877446855154;0.6382664790161803;1.3435713754831848;74.56;59.775580478778124;4.0;2.656428624516815
2021-11-05 10:00:00;1005.6037076841887;1005.6037076841887;0.0;985.2737300176111;16.394379187743006;1.6271062568455141;74.13999999999999;59.83088950236595;4.12710625684551;2.4999999999999956;51.13824087435105;0.8506897089293233;1.2328791597008246;74.13999999999999;59.827176524005836;4.0;2.7671208402991754
2021-11-05 11:00:00;800.8954732466576;800.8954732466576;0.0;790.2745185023588;13.223051999819795;1.6271062568455141;74.01999999999998;59.79025941923368;4.12710625684551;2.4999999999999956;40.840732654421586;0.6833159338732244;1.3220461307792735;74.01999999999998;59.78941721493271;4.0;2.6779538692207265
2021-11-05 12:00:00;594.7626177556153;594.7626177556153;0.0;593.7631257899446;10.515764251084335;1.6271062568455141;73.18;59.73616753746148;4.12710625684551;2.4999999999999956;30.46218697032902;0.5397864476367114;1.3825524365471242;73.18;59.74338688872842;4.0;2.6174475634528758
2021-11-05 13:00:00;564.3192560708235;564.3192560708235;0.0;564.8293708454542;9.770608044888442;1.6271062568455141;73.48000000000002;59.715945304858735;4.12710625684551;2.4999999999999956;28.92820751981906;0.5007589269863056;1.3976621661529554;73.48000000000002;59.725540347025856;4.0;2.6023378338470446
2021-11-05 14:00:00;510.9042866734803;510.9042866734803;0.0;514.0443793862903;8.605319845929438;1.6271062568455141;73.89999999999998;59.67722605402139;4.12710625684551;2.4999999999999956;26.236672048383294;0.43966153202426783;1.4194809391466054;73.89999999999998;59.69173699953876;4.0;2.5805190608533946
2021-11-05 15:00:00;425.7623407723961;425.7623407723961;0.0;432.9783368658639;7.154724154182044;1.6271062568455141;74.01999999999998;59.61132707500673;4.12710625684551;2.4999999999999956;21.943248943320686;0.36325613168166826;1.4427287890101992;74.01999999999998;59.63735748944913;4.0;2.557271210989801
2021-11-05 16:00:00;518.907061343827;518.907061343827;0.0;521.8163066382;8.308120697674918;1.6271062568455141;74.62;59.665718244588106;4.12710625684551;2.4999999999999956;26.639657774416136;0.42455692646226484;1.4249605341029499;74.62;59.68024689450209;4.0;2.57503946589705
2021-11-05 17:00:00;442.67737824096025;442.67737824096025;0.0;449.26894219713114;7.011319711563114;1.6271062568455141;74.86000000000001;59.60341491163098;4.12710625684551;2.4999999999999956;22.79352924773898;0.356338085481206;1.4448422834348777;74.86000000000001;59.629995141152506;4.0;2.5551577165651223
2021-11-05 18:00:00;373.3135875333053;373.3135875333053;0.0;383.1469015254153;6.074221403806398;1.6271062568455141;74.56;59.54153974318746;4.12710625684551;2.4999999999999956;19.287091001403773;0.3066946109263313;1.45668054588667;74.56;59.58691485098575;4.0;2.54331945411333
2021-11-05 19:00:00;370.69672596067215;370.69672596067215;0.0;380.77409408584884;5.819525502716274;1.6271062568455141;75.10000000000002;59.521324633846405;4.12710625684551;2.4999999999999956;19.15029079450564;0.29365373265999584;1.459614155314136;75.10000000000002;59.572892596975294;4.0;2.540385844685864
