time_steps;Last_L;Solarthermie_1;BHKW_1;Holzgas-BHKW_1;Geothermie_1;Abwärmepumpe_1;Flusswärmepumpe_1;Biomassekessel_1;Gaskessel_1;Ungedeckter Bedarf;el_Leistungsbedarf_L;el_Leistung_L;el_Leistung_ges_L
2021-01-01 00:00:00;878.891545800132;0.0;100.0;100.0;10.022638473410908;42.62626262626263;200.0;240.0;186.24264470045853;0.0;100.57544121646822;115.78947368421052;15.2140324677423
2021-01-01 01:00:00;702.3666794130402;0.0;100.0;100.0;9.965372961808487;42.42544731610338;200.0;240.0;9.975859135128303;0.0;99.6493476824246;115.78947368421052;16.140126001785916
2021-01-01 02:00:00;612.5581179224271;0.0;100.0;100.0;9.937322238310408;42.327416173570015;200.0;160.29337951054663;0.0;0.0;99.19323967502248;115.78947368421052;16.596234009188038
2021-01-01 03:00:00;745.2161968333827;0.0;100.0;100.0;9.965372961808487;42.42544731610338;200.0;240.0;52.825376555470825;0.0;99.6493476824246;115.78947368421052;16.140126001785916
2021-01-01 04:00:00;755.9495531938462;0.0;100.0;100.0;9.986663460943532;42.5;200.0;240.0;63.46288973290268;0.0;99.99444310872649;115.78947368421052;15.795030575484034
2021-01-01 05:00:00;823.3678945304182;0.0;100.0;100.0;9.993809041553822;42.5250501002004;200.0;240.0;130.849035388664;0.0;100.11005553962059;115.78947368421052;15.679418144589931
2021-01-01 06:00:00;834.328742040132;0.0;100.0;100.0;10.000979205583645;42.55020080321285;200.0;240.0;141.7775620313355;0.0;100.2259603245821;115.78947368421052;15.563513359628416
2021-01-01 07:00:00;905.2012332975283;0.0;100.0;100.0;10.008174080115582;42.57545271629779;200.0;240.0;212.6176065011149;0.0;100.34215870096665;115.78947368421052;15.44731498324387
2021-01-01 08:00:00;988.4143791009716;0.0;100.0;100.0;10.015393793109652;42.600806451612904;200.0;240.0;295.798178856249;0.0;100.45865191392453;115.78947368421052;15.330821770285993
2021-01-01 09:00:00;981.9819052716864;0.0;100.0;100.0;10.015393793109652;42.600806451612904;200.0;240.0;289.36570502696384;0.0;100.45865191392453;115.78947368421052;15.330821770285993
2021-01-01 10:00:00;1079.8839889240107;0.0;100.0;100.0;9.979542337540119;42.4750499001996;200.0;240.0;387.42939668627105;0.0;99.87912180227258;115.78947368421052;15.910351881937956
2021-01-01 11:00:00;924.8742941552994;0.0;100.0;100.0;9.986663460943532;42.5;200.0;240.0;232.38763069435583;0.0;99.99444310872649;115.78947368421052;15.795030575484034
2021-01-01 12:00:00;954.8314528861846;13.785478945490448;100.0;100.0;9.958324461338128;42.40079365079365;200.0;240.0;248.68685582856233;0.0;99.53489244782972;115.78947368421052;16.2545812363808
2021-01-01 13:00:00;1061.2589570798996;0.0;100.0;100.0;9.979542337540119;42.4750499001996;200.0;240.0;368.8043648421599;0.0;99.87912180227258;115.78947368421052;15.910351881937956
2021-01-01 14:00:00;720.4440911859592;0.0;100.0;100.0;10.104015558016894;42.91322314049586;200.0;240.0;27.426852487446467;0.0;101.88003189643115;115.78947368421052;13.909441787779357
2021-01-01 15:00:00;754.536671038689;0.0;100.0;100.0;10.134395168945652;43.02083333333333;200.0;240.0;61.38144253641002;0.0;102.36368842217074;115.78947368421052;13.425785262039781
2021-01-01 16:00:00;940.6009033372012;0.0;100.0;100.0;10.142057601933315;43.04801670146137;200.0;240.0;247.41082903380652;0.0;102.48539225556986;115.78947368421052;13.304081428640643
2021-01-01 17:00:00;664.4127344537994;0.0;100.0;100.0;10.126759891656706;42.99376299376299;200.0;211.29221156837974;0.0;0.0;102.24230185362396;115.78947368421052;13.547171830586564
2021-01-01 18:00:00;477.4046345538591;0.0;100.0;100.0;10.142057601933315;43.04801670146137;200.0;0.0;24.214560250464473;0.0;102.48539225556986;115.78947368421052;13.304081428640643
2021-01-01 19:00:00;460.19224080310994;0.0;100.0;100.0;10.15746451656645;43.102725366876314;200.0;0.0;6.9320509196671765;0.0;102.72975731696435;115.78947368421052;13.059716367246168
2021-01-01 20:00:00;780.6150923957904;0.0;100.0;100.0;10.142057601933315;43.04801670146137;200.0;240.0;87.4250180923957;0.0;102.48539225556986;115.78947368421052;13.304081428640643
2021-01-01 21:00:00;758.7661029627566;0.0;100.0;100.0;10.119151625961942;42.9668049792531;200.0;240.0;65.6801463575415;0.0;102.12123116134828;115.78947368421052;13.668242522862258
2021-01-01 22:00:00;748.5379771347871;0.0;100.0;100.0;10.119151625961942;42.9668049792531;200.0;240.0;55.452020529571996;0.0;102.12123116134828;115.78947368421052;13.668242522862258
2021-01-01 23:00:00;673.1446730743281;0.0;100.0;100.0;10.142057601933315;43.04801670146137;200.0;219.95459877093344;0.0;0.0;102.48539225556986;115.78947368421052;13.304081428640643
2021-01-02 00:00:00;937.5085115826964;0.0;100.0;100.0;10.196467315165034;43.24152542372882;200.0;240.0;244.07051884380257;0.0;103.34632108352179;115.78947368421052;12.44315260068872
2021-01-02 01:00:00;452.7792110675797;0.0;100.0;100.0;10.22817890135329;43.354700854700866;199.19633131152554;0.0;0.0;0.0;103.84548034047624;115.78947368421052;11.943993343734277
2021-01-02 02:00:00;758.9568922849771;0.0;100.0;100.0;10.21226579816364;43.297872340425535;200.0;240.0;65.44675414638789;0.0;103.59523737400099;115.78947368421052;12.194236310209533
2021-01-02 03:00:00;700.389843877047;0.0;100.0;100.0;10.188610669935052;43.21353065539112;200.0;240.0;6.987702551720872;0.0;103.22235673878232;115.78947368421052;12.56711694542821
2021-01-02 04:00:00;579.2854586920554;0.0;100.0;100.0;10.22817890135329;43.354700854700866;200.0;125.7025789360012;0.0;0.0;103.84548034047624;115.78947368421052;11.943993343734277
2021-01-02 05:00:00;777.9750813414324;0.0;100.0;100.0;10.22817890135329;43.354700854700866;200.0;240.0;84.39220158537819;0.0;103.84548034047624;115.78947368421052;11.943993343734277
2021-01-02 06:00:00;883.7272691333039;0.0;100.0;100.0;10.204352306679674;43.26963906581741;200.0;240.0;190.2532777608069;0.0;103.4706141373415;115.78947368421052;12.318859546869021
2021-01-02 07:00:00;957.410481039381;0.0;100.0;100.0;10.220207944414602;43.326226012793185;200.0;240.0;263.8640470821732;0.0;103.72019227716139;115.78947368421052;12.069281407049132
2021-01-02 08:00:00;1114.8484602348078;0.0;100.0;100.0;10.15746451656645;43.102725366876314;200.0;240.0;421.58827035136505;0.0;102.72975731696435;115.78947368421052;13.059716367246168
2021-01-02 09:00:00;853.5480137919959;0.0;100.0;100.0;10.111570228774635;42.9399585921325;200.0;240.0;160.49648497108876;0.0;102.00047496580771;115.78947368421052;13.788998718402809
2021-01-02 10:00:00;886.7006472887;0.0;100.0;100.0;10.134395168945652;43.02083333333333;200.0;240.0;193.545418786421;0.0;102.36368842217074;115.78947368421052;13.425785262039781
2021-01-02 11:00:00;1135.731890106667;0.0;100.0;100.0;10.172981809095463;43.15789473684211;200.0;240.0;442.4010135607293;0.0;102.97540833047266;115.78947368421052;12.81406535373786
2021-01-02 12:00:00;701.5574248777101;0.0;100.0;100.0;10.172981809095463;43.15789473684211;200.0;240.0;8.226548331772506;0.0;102.97540833047266;115.78947368421052;12.81406535373786
2021-01-02 13:00:00;449.4568885391674;0.0;100.0;100.0;10.180782218408044;43.18565400843882;196.0904523123205;0.0;0.0;0.0;103.09871963917466;115.78947368421052;12.69075404503586
2021-01-02 14:00:00;370.98148849161294;0.0;100.0;100.0;10.21226579816364;43.297872340425535;117.47135035302378;0.0;0.0;0.0;103.59523737400099;115.78947368421052;12.194236310209533
2021-01-02 15:00:00;446.50589974447337;0.0;100.0;100.0;10.26847138349914;43.498920086393106;192.73850827458114;0.0;0.0;0.0;104.47697104844713;115.78947368421052;11.312502635763394
2021-01-02 16:00:00;543.5031424439236;0.0;100.0;100.0;10.301240290921006;43.61655773420479;200.0;89.58534441879783;0.0;0.0;104.98831663710753;115.78947368421052;10.80115704710299
2021-01-02 17:00:00;488.2238044786175;0.0;100.0;100.0;10.301240290921006;43.61655773420479;200.0;0.0;34.30600645349176;0.0;104.98831663710753;115.78947368421052;10.80115704710299
2021-01-02 18:00:00;651.6027517192;0.0;100.0;100.0;10.326135951890311;43.68862931191823;200.0;197.58798645539144;0.0;0.0;105.35797029513401;115.78947368421052;10.43150338907651
2021-01-02 19:00:00;414.268335179714;0.0;100.0;100.0;10.31780668181072;43.66618075801748;160.2843477398858;0.0;0.0;0.0;105.23610703884765;115.78947368421052;10.553366645362871
2021-01-02 20:00:00;397.9167595832647;0.0;100.0;100.0;10.326135951890311;43.68862931191823;143.90199431945618;0.0;0.0;0.0;105.35797029513401;115.78947368421052;10.43150338907651
2021-01-02 21:00:00;771.0228946255061;0.0;100.0;100.0;10.31780668181072;43.66618075801748;200.0;240.0;77.03890718567789;0.0;105.23610703884765;115.78947368421052;10.553366645362871
2021-01-02 22:00:00;707.8796475969148;0.0;100.0;100.0;10.301240290921006;43.61655773420479;200.0;240.0;13.961849571789003;0.0;104.98831663710753;115.78947368421052;10.80115704710299
2021-01-02 23:00:00;486.9836829988943;0.0;100.0;100.0;10.326135951890311;43.68862931191823;200.0;0.0;32.968917735085796;0.0;105.35797029513401;115.78947368421052;10.43150338907651
2021-01-03 00:00:00;687.1431182752469;0.0;100.0;100.0;10.351310122429194;43.75641966250917;200.0;233.03538849030855;0.0;0.0;105.72533804412389;115.78947368421052;10.064135640086647
2021-01-03 01:00:00;487.80362094441966;0.0;100.0;100.0;10.376767502386638;43.82488479262673;200.0;0.0;33.601968649406274;0.0;106.09539685507701;115.78947368421052;9.694076829133493
2021-01-03 02:00:00;990.0580239616756;0.0;100.0;100.0;10.402512897956422;43.89403482771397;200.0;240.0;295.76147623600525;0.0;106.46817813022913;115.78947368421052;9.3212955539814
2021-01-03 03:00:00;1010.5327067917456;0.0;100.0;100.0;10.41115954634258;43.91723881981815;200.0;240.0;316.2043084255848;0.0;106.59304904988448;115.78947368421052;9.196424634326036
2021-01-03 04:00:00;1032.4520195156692;0.0;100.0;100.0;10.385317058711315;43.84785819793205;200.0;240.0;338.2188442590259;0.0;106.21935321844107;115.78947368421052;9.570120465769463
2021-01-03 05:00:00;604.1817384686035;0.0;100.0;100.0;10.368249946896613;43.80198748619801;200.0;150.01150103550884;0.0;0.0;105.97174298343629;115.78947368421052;9.817730700774248
2021-01-03 06:00:00;817.431806371287;0.0;100.0;100.0;10.34288749878736;43.73374839772935;200.0;240.0;123.35517047477038;0.0;105.60258465680839;115.78947368421052;10.186889027402117
